SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
126567,1,Cash loans,F,N,Y,0,180000,675000,29862,675000,0.026392,-16580,-9647,-1738,-125,,1,1,0,1,0,0,Core staff,2,2,2,FRIDAY,11,0,0,0,0,0,0,Kindergarten,,0.557487887,0.064237038,0.067,0.0586,0.9771,,,0,0.1379,0.1667,,0.0713,,0.0502,,0,0.0683,0.0608,0.9772,,,0,0.1379,0.1667,,0.0729,,0.0523,,0,0.0677,0.0586,0.9771,,,0,0.1379,0.1667,,0.0725,,0.0511,,0,,block of flats,0.0395,"Stone, brick",No,2,1,2,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126568,1,Cash loans,F,N,Y,0,202500,481176,24696,360000,0.018634,-18196,-3499,-12334,-1742,,1,1,0,1,0,0,Laborers,1,2,2,WEDNESDAY,10,0,0,0,0,0,0,Housing,,0.73837446,0.252598698,0.1402,0.0695,0.9737,0.6396,0.0529,0,0.2069,0.2083,0.0417,,0.1118,0.115,0.0116,0.0327,0.1429,0.0722,0.9737,0.6537,0.0534,0,0.2069,0.2083,0.0417,,0.1221,0.1199,0.0117,0.0346,0.1416,0.0695,0.9737,0.6444,0.0532,0,0.2069,0.2083,0.0417,,0.1137,0.1171,0.0116,0.0334,reg oper account,block of flats,0.1043,"Stone, brick",No,11,0,11,0,-238,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
126571,1,Cash loans,M,Y,N,0,292500,298512,19948.5,270000,0.020713,-17715,-662,-9927,-1244,20,1,1,1,1,0,0,Drivers,2,3,3,MONDAY,14,0,0,0,0,0,0,Self-employed,0.326132381,0.519901797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,-524,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
126583,1,Cash loans,F,N,N,1,157500,450000,35554.5,450000,0.018209,-11167,-863,-4884,-1527,,1,1,1,1,0,1,Sales staff,2,3,3,TUESDAY,12,0,0,0,0,0,0,Trade: type 7,0.278549453,0.366522839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-478,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
126587,1,Cash loans,F,N,Y,0,247500,735133.5,35365.5,594000,0.018029,-20267,-600,-1160,-3240,,1,1,1,1,0,0,Managers,2,3,3,WEDNESDAY,7,0,0,0,0,0,0,Government,,0.686363593,0.404878364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-719,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
126590,1,Cash loans,M,N,N,0,135000,675000,26154,675000,0.018209,-11088,-1647,-1426,-3658,,1,1,1,1,1,0,Core staff,2,3,3,SATURDAY,11,0,0,0,0,1,1,Agriculture,,0.377120603,0.29859499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126613,1,Cash loans,M,N,Y,2,292500,225000,24003,225000,0.032561,-12789,-2237,-1538,-4385,,1,1,0,1,0,0,High skill tech staff,4,1,1,SATURDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.473544373,0.775169436,0.19977057,0.0722,,0.9747,,,,0.2414,0.1667,,0.0776,,0.0634,,0.0062,0.0735,,0.9747,,,,0.2414,0.1667,,0.0794,,0.0661,,0.0065,0.0729,,0.9747,,,,0.2414,0.1667,,0.079,,0.0646,,0.0063,,block of flats,0.0512,Panel,No,6,1,6,1,-1324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
126628,1,Cash loans,M,Y,Y,0,202500,735579,40032,585000,0.00496,-12829,-1361,-7435,-3416,13,1,1,0,1,0,0,High skill tech staff,2,2,2,MONDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.264227981,0.649167796,0.154743631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,-448,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
126634,1,Cash loans,M,N,Y,0,99000,314100,18981,225000,0.030755,-15200,-6885,-3480,-4626,,1,1,1,1,1,0,,1,2,2,TUESDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.715478274,,0.0247,0,0.9513,0.3336,,0,0.0345,0.0417,0.0417,0.0177,,0.0171,,0,0.0252,0,0.9513,0.3597,,0,0.0345,0.0417,0.0417,0.0181,,0.0178,,0,0.025,0,0.9513,0.3425,,0,0.0345,0.0417,0.0417,0.018,,0.0174,,0,reg oper account,block of flats,0.0148,"Stone, brick",No,0,0,0,0,-2699,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4
126645,1,Cash loans,M,N,Y,1,157500,382500,25690.5,382500,0.015221,-16822,-1665,-5360,-364,,1,1,0,1,0,0,Low-skill Laborers,3,2,2,WEDNESDAY,8,0,0,0,0,0,0,Industry: type 3,,0.122219957,0.374020803,0.0021,,0.9831,,,,,0,,,,0.0024,,,0.0021,,0.9831,,,,,0,,,,0.0025,,,0.0021,,0.9831,,,,,0,,,,0.0025,,,,block of flats,0.0019,"Stone, brick",No,0,0,0,0,-305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
126665,1,Cash loans,M,Y,Y,0,157500,1408909.5,59823,1296000,0.018029,-9061,-1349,-3856,-1600,15,1,1,0,1,0,0,Laborers,1,3,3,WEDNESDAY,11,0,0,0,0,1,1,Transport: type 2,,0.173420275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-726,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
126669,1,Cash loans,F,N,Y,3,36000,218016,17352,180000,0.00733,-15752,-164,-1384,-4930,,1,1,0,1,0,0,Laborers,5,2,2,SATURDAY,12,0,0,0,0,0,0,Government,0.534198031,0.623370798,0.643025564,0.0515,,0.997,,,0,0.069,0.1667,,,,0.0469,,,0.0525,,0.997,,,0,0.069,0.1667,,,,0.0489,,,0.052,,0.997,,,0,0.069,0.1667,,,,0.0477,,,,block of flats,0.0738,"Stone, brick",No,6,0,6,0,-644,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
126671,1,Cash loans,F,N,Y,0,144000,135000,10665,135000,0.031329,-12815,-284,-6556,-4233,,1,1,1,1,0,0,Sales staff,2,2,2,SATURDAY,8,0,0,0,0,0,0,Business Entity Type 3,,0.502041024,0.240541417,0.0124,0,0.9727,0.626,0.002,0,0.069,0.0417,0.0833,0.0088,0.0101,0.009,0,0,0.0126,0,0.9727,0.6406,0.002,0,0.069,0.0417,0.0833,0.009,0.011,0.0093,0,0,0.0125,0,0.9727,0.631,0.002,0,0.069,0.0417,0.0833,0.0089,0.0103,0.0091,0,0,reg oper account,block of flats,0.0071,"Stone, brick",No,0,0,0,0,-317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
126704,1,Cash loans,F,N,Y,2,81000,239850,23850,225000,0.009175,-20036,-9937,-3486,-3487,,1,1,1,1,1,0,Private service staff,4,2,2,WEDNESDAY,12,0,0,0,0,0,0,Kindergarten,,0.616332252,0.742181612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126711,1,Cash loans,F,Y,Y,0,112500,1109655,29884.5,945000,0.01885,-21622,-2470,-169,-3395,17,1,1,0,1,0,0,Sales staff,2,2,2,WEDNESDAY,10,0,0,0,0,1,1,Other,0.69317322,0.72730407,0.70620511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,-1586,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126766,1,Cash loans,F,N,Y,0,90000,898326,34938,643500,0.01885,-17110,-177,-114,-649,,1,1,0,1,0,0,Cleaning staff,2,2,2,SATURDAY,12,0,0,0,0,0,0,Restaurant,0.35477119,0.466866456,0.282248434,0.1227,0.0983,0.9816,0.7484,0.0156,0,0.2759,0.1667,0.2083,0.0557,0.1,0.1031,0,0,0.125,0.102,0.9816,0.7583,0.0158,0,0.2759,0.1667,0.2083,0.0569,0.1093,0.1074,0,0,0.1239,0.0983,0.9816,0.7518,0.0157,0,0.2759,0.1667,0.2083,0.0566,0.1018,0.105,0,0,reg oper spec account,block of flats,0.0896,Panel,No,10,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
126783,1,Cash loans,F,N,N,0,148500,855000,43654.5,855000,0.072508,-20467,365243,-8320,-3723,,1,0,0,1,1,0,,2,1,1,MONDAY,13,0,0,0,0,0,0,XNA,,0.658772343,0.234015167,0.0866,0.0385,0.9762,0.6736,0,0.08,0.0345,0.4583,0.5,0,0.0706,0.0722,0,0,0.0882,0.04,0.9762,0.6864,0,0.0806,0.0345,0.4583,0.5,0,0.0771,0.0752,0,0,0.0874,0.0385,0.9762,0.678,0,0.08,0.0345,0.4583,0.5,0,0.0718,0.0735,0,0,reg oper account,block of flats,0.0568,Panel,No,5,1,5,1,-1045,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
126787,1,Cash loans,M,Y,Y,0,157500,237024,18855,180000,0.002042,-9779,-1107,-1842,-2442,10,1,1,1,1,0,0,,2,3,3,FRIDAY,11,0,0,0,0,1,1,Military,,0.111931812,0.118364326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,-453,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
126789,1,Cash loans,M,N,N,0,135000,108837,11718,90000,0.018209,-19280,-717,-3792,-2733,,1,1,1,1,0,1,Drivers,2,3,3,SATURDAY,8,0,0,0,0,0,0,Self-employed,,0.365436977,,0.168,0.0665,0.9831,0.7688,0.0296,0.12,0.1034,0.3333,0.0417,0.054,0.1362,0.088,0.0039,0.0745,0.1712,0.069,0.9831,0.7779,0.0299,0.1208,0.1034,0.3333,0.0417,0.0552,0.1488,0.0917,0.0039,0.0789,0.1697,0.0665,0.9831,0.7719,0.0298,0.12,0.1034,0.3333,0.0417,0.0549,0.1385,0.0896,0.0039,0.0761,reg oper account,block of flats,0.0854,Panel,No,0,0,0,0,-429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
126805,1,Cash loans,F,Y,Y,0,157500,497520,36184.5,450000,0.002506,-16637,-1592,-2503,-184,16,1,1,0,1,0,0,,2,2,2,SATURDAY,3,0,0,0,0,1,1,Business Entity Type 1,,0.625796093,,0.0557,0.0667,0.9871,,,0,0.0862,0.1458,,0.0374,,0.0464,,0.0012,0.0504,0.065,0.9851,,,0,0.0345,0.125,,0.0166,,0.0362,,0,0.0562,0.0667,0.9871,,,0,0.0862,0.1458,,0.0381,,0.0472,,0.0012,,block of flats,0.0278,Block,No,0,0,0,0,-1228,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126847,1,Cash loans,M,Y,N,0,139500,225000,10489.5,225000,0.030755,-9480,-793,-4735,-2140,9,1,1,0,1,1,0,Medicine staff,2,2,2,SATURDAY,20,0,0,0,0,0,0,Other,,0.330810354,0.123735322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
126854,1,Cash loans,F,N,Y,2,135000,948730.5,34204.5,819000,0.019101,-16037,-3687,-10101,-4498,,1,1,0,1,0,0,Low-skill Laborers,4,2,2,TUESDAY,10,0,0,0,0,0,0,Self-employed,,0.653032583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,6,1,-917,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
126889,1,Cash loans,F,N,N,0,202500,640080,31261.5,450000,0.010147,-12017,-2257,-11923,-4003,,1,1,0,1,0,0,,2,2,2,THURSDAY,10,0,0,0,0,0,0,Industry: type 3,,0.519885422,,0.0784,,0.9781,,,,0.1379,0.1667,,,,0.0669,,,0.0798,,0.9782,,,,0.1379,0.1667,,,,0.0697,,,0.0791,,0.9781,,,,0.1379,0.1667,,,,0.0681,,,reg oper spec account,block of flats,0.0526,"Stone, brick",No,0,0,0,0,-489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
126905,1,Cash loans,F,N,Y,1,135000,709879.5,34281,634500,0.006296,-11780,-3981,-5242,-1672,,1,1,0,1,0,0,Private service staff,2,3,3,TUESDAY,17,0,0,0,0,0,0,Self-employed,,0.451510325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-346,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
126911,1,Cash loans,F,N,Y,0,90000,675000,22068,675000,0.028663,-20945,365243,-2194,-2200,,1,0,0,1,0,0,,2,2,2,FRIDAY,8,0,0,0,1,0,0,XNA,0.091528354,0.546960373,0.131770133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126921,1,Cash loans,F,N,N,0,112500,976500,38853,976500,0.026392,-20559,-57,-5157,-3445,,1,1,0,1,0,0,Cooking staff,2,2,2,WEDNESDAY,11,0,0,0,0,0,0,Restaurant,,0.65329514,0.746300213,0.1072,,0.9925,,,0,0.1379,0.25,,,,0.1191,,0,0.1092,,0.9926,,,0,0.1379,0.25,,,,0.1241,,0,0.1083,,0.9925,,,0,0.1379,0.25,,,,0.1213,,0,,block of flats,0.0937,Panel,No,11,1,11,1,-1538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
126944,1,Cash loans,F,N,Y,0,135000,258709.5,25330.5,234000,0.008575,-17895,-1297,-8505,-1422,,1,1,0,1,0,0,Laborers,2,2,2,THURSDAY,11,0,0,0,0,0,0,Self-employed,0.498352047,0.628286586,,0.1103,0.058,0.9861,0.8096,0.0062,0.04,0.0345,0.3333,0.0417,0.7852,0.0897,0.0785,0.0013,0.012,0.1134,0.0547,0.9856,0.8105,0.0063,0.0403,0.0345,0.3333,0.0417,0.0211,0.0992,0.0749,0,0,0.1124,0.0535,0.9861,0.8121,0.0062,0.04,0.0345,0.3333,0.0417,0.024,0.0923,0.081,0,0,reg oper account,block of flats,0.0599,Panel,No,0,0,0,0,-1534,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
126962,1,Cash loans,M,Y,Y,0,90000,377649,18495,265500,0.003069,-18639,-1493,-4152,-2188,16,1,1,0,1,0,0,Laborers,2,3,3,WEDNESDAY,11,0,0,0,0,1,1,Housing,,0.474886249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-1212,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
126994,1,Cash loans,M,N,N,0,139500,545040,43060.5,450000,0.00823,-13556,-350,-3091,-4992,,1,1,1,1,0,0,Security staff,2,2,2,FRIDAY,13,0,0,0,0,1,1,Security,,0.13023958,0.266456808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-606,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
127003,1,Cash loans,F,N,Y,0,157500,620878.5,30330,436500,0.02461,-10991,-581,-529,-510,,1,1,1,1,1,0,,2,2,2,WEDNESDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.237849489,0.251798756,0.172495467,0.0742,0.0773,0.9886,,,0.08,0.069,0.3333,,0.0515,,0.0763,,0,0.0756,0.0802,0.9886,,,0.0806,0.069,0.3333,,0.0527,,0.0795,,0,0.0749,0.0773,0.9886,,,0.08,0.069,0.3333,,0.0524,,0.0777,,0,,block of flats,0.0675,"Stone, brick",No,0,0,0,0,-135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
127004,1,Cash loans,F,N,N,0,135000,337500,17671.5,337500,0.018029,-8317,-151,-3138,-1003,,1,1,1,1,0,1,HR staff,1,3,3,THURSDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.306457577,0.246940166,0.484851475,0.0794,,0.9866,0.8164,,,0.1379,0.2083,0.2083,,0.0647,,,,0.0809,,0.9866,0.8236,,,0.1379,0.2083,0.2083,,0.0707,,,,0.0802,,0.9866,0.8189,,,0.1379,0.2083,0.2083,,0.0658,,,,reg oper account,block of flats,0.0562,Panel,No,1,1,1,0,-548,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
127010,1,Cash loans,M,N,Y,0,135000,352044,16542,247500,0.031329,-19148,-1463,-2798,-2690,,1,1,0,1,0,0,Laborers,2,2,2,SUNDAY,8,0,0,0,0,0,0,Government,,0.159679234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
127013,1,Cash loans,M,N,Y,0,135000,284400,22599,225000,0.018634,-16694,-564,-2010,-246,,1,1,0,1,0,0,Drivers,1,2,2,FRIDAY,12,0,0,0,0,1,1,Construction,0.173155831,0.092561762,0.235310517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-609,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
127014,1,Cash loans,M,Y,Y,0,157500,1739470.5,60592.5,1588500,0.018634,-18641,-169,-7065,-2154,15,1,1,0,1,0,0,,1,2,2,THURSDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.323211667,,0.0825,0.0799,0.9752,0.66,,0,0.1379,0.1667,,0.0143,0.0672,0.0706,0,0,0.084,0.0829,0.9752,0.6733,,0,0.1379,0.1667,,0.0147,0.0735,0.0736,0,0,0.0833,0.0799,0.9752,0.6645,,0,0.1379,0.1667,,0.0146,0.0684,0.0719,0,0,reg oper spec account,block of flats,0.0668,Panel,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
127017,1,Cash loans,F,N,Y,0,99000,360000,17640,360000,0.028663,-8642,-644,-1378,-1323,,1,1,0,1,0,0,Laborers,1,2,2,TUESDAY,15,0,0,0,0,1,1,Transport: type 3,,0.57686983,,0.0165,,0.9791,,,0,0.069,0.0417,,0.0187,,0.0151,,0,0.0168,,0.9796,,,0,0.069,0.0417,,0.019,,0.0157,,0,0.0167,,0.9796,,,0,0.069,0.0417,,0.0191,,0.0154,,0,,block of flats,0.0118,Panel,No,4,0,4,0,-430,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
127026,1,Cash loans,M,Y,N,1,270000,675000,49248,675000,0.0228,-15405,-1208,-5687,-2346,13,1,1,0,1,1,0,Drivers,3,2,2,TUESDAY,12,0,0,0,1,1,0,Self-employed,,0.494546138,0.389338792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1613,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
127036,1,Cash loans,F,N,N,0,81000,128092.5,10399.5,103500,0.002134,-14881,-738,-661,-4434,,1,1,0,1,0,0,Accountants,1,3,3,THURSDAY,7,0,0,0,1,1,1,Cleaning,,0.173542559,0.424130311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,-743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
127045,1,Revolving loans,F,N,N,0,247500,450000,22500,450000,0.028663,-16149,-766,-4641,-4675,,1,1,0,1,0,0,Cooking staff,1,2,2,TUESDAY,12,0,1,1,0,0,0,Business Entity Type 3,,0.504380755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
127046,1,Cash loans,M,N,N,1,180000,693301.5,29272.5,598500,0.010556,-10897,-1764,-6,-2427,,1,1,0,1,0,0,Drivers,2,3,3,MONDAY,15,0,0,0,0,1,1,Trade: type 2,,0.226882554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127048,1,Cash loans,F,N,Y,2,202500,545157,29704.5,414000,0.018801,-12827,-463,-3678,-2537,,1,1,0,1,1,0,Sales staff,4,2,2,MONDAY,6,0,0,0,0,1,1,Industry: type 3,0.306502669,0.591740697,0.172495467,0.0928,0.0799,0.9771,0.6872,0.0369,0,0.2069,0.1667,0.2083,0.098,0.0756,0.0861,0,0,0.0945,0.0829,0.9772,0.6994,0.0372,0,0.2069,0.1667,0.2083,0.1003,0.0826,0.0897,0,0,0.0937,0.0799,0.9771,0.6914,0.0371,0,0.2069,0.1667,0.2083,0.0997,0.077,0.0876,0,0,reg oper account,block of flats,0.0741,Panel,No,0,0,0,0,-2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
127061,1,Cash loans,F,N,N,0,135000,450000,12757.5,450000,0.01452,-18927,365243,-4661,-2422,,1,0,0,1,1,0,,1,2,2,TUESDAY,9,0,0,0,0,0,0,XNA,,,0.631354537,0.1979,0.1487,0.9856,0.796,0.0599,0.0664,0.1607,0.2617,0.2083,0.0713,0.1589,0.1138,0.0116,0.026,0.1954,0.0773,0.9821,0.7648,0.0604,0,0.069,0.3333,0.0417,0.0458,0.1653,0.0539,0,0,0.1999,0.1487,0.9856,0.8054,0.0603,0.04,0.1552,0.3333,0.2083,0.0737,0.1616,0.1086,0.0116,0.0043,reg oper account,block of flats,0.2072,"Stone, brick",No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127090,1,Cash loans,M,Y,Y,0,157500,840780,37165.5,751500,0.019689,-19966,365243,-412,-2010,19,1,0,0,1,0,0,,2,2,2,TUESDAY,14,0,0,0,0,0,0,XNA,,0.298871994,0.387625344,0.0124,0,0.9707,,,0,0.0345,0.0417,,0.0215,,0.0112,,0.0202,0.0126,0,0.9707,,,0,0.0345,0.0417,,0.022,,0.0117,,0.0214,0.0125,0,0.9707,,,0,0.0345,0.0417,,0.0219,,0.0114,,0.0206,,block of flats,0.0088,Wooden,No,0,0,0,0,-410,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
